CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
720,France,Female,38,10,0.0,2,1,1,56229.72,1
648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1
632,Germany,Male,41,3,126550.7,1,0,0,177644.52,1
622,France,Female,30,2,158584.82,3,1,0,142342.55,1
493,France,Female,31,3,0.0,1,1,1,176570.28,1
681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1
756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
625,France,Female,58,10,53772.73,1,1,1,192072.1,1
572,France,Male,43,2,140431.98,1,1,0,26450.57,1
617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1
659,France,Female,56,9,123785.24,1,1,0,99504.03,1
538,France,Female,38,8,88758.95,2,0,0,28226.15,1
491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1
580,France,Female,65,9,106804.26,3,1,0,107890.69,1
542,France,Female,59,2,68892.77,2,1,0,7905.06,1
630,Germany,Male,50,3,129370.91,4,1,1,47775.34,1
644,France,Male,48,8,0.0,2,0,1,44965.54,1
689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1
699,France,Male,40,7,0.0,1,0,1,152876.13,1
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1
599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1
545,France,Female,55,5,0.0,1,0,0,10034.77,1
649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1
724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1
640,France,Male,33,7,154575.76,1,1,0,25722.28,1
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1
714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1
589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1
719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1
651,France,Male,35,7,74623.5,3,1,0,129451.29,1
637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1
569,Spain,Female,42,1,0.0,1,1,1,83629.6,1
709,Germany,Male,45,4,122917.71,1,1,1,11.58,1
620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1
648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1
762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1
850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1
672,France,Male,52,8,170008.84,1,0,0,56407.42,1
631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1
708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1
556,France,Female,52,9,0.0,1,1,0,175149.2,1
614,France,Male,40,6,0.0,1,1,1,20339.79,1
798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1
742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1
540,France,Male,22,4,0.0,3,1,1,186233.26,1
537,Germany,Male,39,3,135309.36,1,1,0,31728.86,1
774,France,Female,52,2,56580.93,1,1,0,113266.28,1
628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1
566,France,Female,42,6,0.0,1,1,0,180702.12,1
537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1
678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1
661,France,Male,47,5,0.0,1,0,1,107243.31,1
576,France,Male,63,9,70655.48,1,0,0,78955.8,1
660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1
672,France,Female,53,9,169406.33,4,1,1,147311.47,1
727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
739,France,Female,37,8,0.0,2,1,0,191557.1,1
512,France,Female,41,8,145150.28,1,1,0,64869.32,1
520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1
466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1
614,France,Female,37,8,75150.34,4,0,1,131766.67,1
655,France,Female,50,10,0.0,4,1,0,179267.94,1
564,France,Male,40,4,0.0,1,1,0,85455.62,1
758,France,Female,50,2,95813.76,3,1,1,67944.09,1
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1
782,Spain,Male,52,4,0.0,1,1,1,52759.82,1
624,France,Female,45,3,68639.57,1,1,0,168002.31,1
651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1
691,France,Male,58,3,0.0,1,0,1,194930.3,1
584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1
550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1
611,France,Female,61,3,131583.59,4,0,1,66238.23,1
549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1
660,France,Male,50,1,0.0,3,1,1,191849.15,1
524,France,Male,50,4,0.0,2,1,1,31840.59,1
645,France,Female,36,8,0.0,2,1,1,12096.61,1
727,Spain,Male,71,8,0.0,1,1,1,198446.91,1
650,Spain,Female,30,6,0.0,1,0,0,67997.13,1
667,France,Female,38,6,144432.04,1,1,1,73963.17,1
612,Germany,Female,47,6,130024.87,1,1,1,45750.21,1
665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1
551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1
365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1
537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1
680,France,Female,24,10,0.0,3,1,0,154971.63,1
546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1
692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1
850,Spain,Male,49,8,0.0,1,0,0,25867.67,1
634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1
768,Spain,Female,42,3,0.0,1,0,0,161242.99,1
661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1
712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1
461,France,Male,51,9,119889.84,1,0,0,56767.67,1
532,France,Male,44,3,148595.55,1,1,0,74838.64,1
670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1
729,France,Female,62,4,140549.4,1,1,0,30990.16,1
742,France,Female,28,2,191864.51,1,1,0,108457.99,1
669,France,Female,44,8,96418.09,1,0,0,131609.48,1
612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1
524,France,Male,52,2,87894.26,1,1,0,173899.42,1
598,France,Female,64,9,0.0,1,0,1,13181.37,1
667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1
414,France,Male,38,8,0.0,1,0,1,77661.12,1
597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
586,France,Female,28,5,0.0,3,1,0,170487.4,1
459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1
564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1
650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1
689,France,Male,22,4,136444.25,1,1,0,51980.25,1
401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1
481,France,Female,57,9,0.0,3,1,1,169719.35,1
698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
444,France,Female,45,4,0.0,2,1,0,161653.5,1
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1
850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1
758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1
732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1
640,France,Male,43,7,132412.38,1,0,0,69584.3,1
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1
805,France,Male,46,6,118022.06,3,1,0,162643.15,1
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
646,France,Male,52,8,59669.43,1,0,0,172495.81,1
774,France,Male,53,4,113709.28,1,1,1,153887.93,1
688,France,Female,51,5,0.0,1,1,0,91624.11,1
592,Spain,Male,38,0,0.0,1,1,0,65986.48,1
758,France,Female,52,7,125095.94,1,1,0,171189.83,1
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1
599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1
529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
603,France,Female,48,5,0.0,1,1,0,100478.6,1
487,France,Male,53,4,199689.49,1,1,1,24207.86,1
432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1
545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1
750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1
696,France,Male,52,6,139781.06,1,1,0,27445.4,1
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1
651,France,Male,56,2,0.0,1,1,0,114522.68,1
698,France,Male,57,6,136325.48,2,1,1,72549.27,1
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1
668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1
688,France,Female,54,9,0.0,1,1,0,191212.63,1
631,France,Male,33,7,0.0,1,1,1,58043.02,1
533,France,Female,39,2,0.0,1,0,1,73669.94,1
835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1
763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
686,France,Female,41,10,0.0,1,1,1,144272.71,1
550,France,Male,38,9,140278.99,3,1,1,171457.06,1
511,France,Male,45,5,68375.27,1,1,0,193160.25,1
579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1
815,France,Male,45,7,0.0,1,0,1,52885.23,1
591,France,Female,56,9,128882.49,1,1,1,196241.94,1
505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1
676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1
689,France,Male,47,1,93871.95,3,1,0,156878.42,1
703,Spain,Female,45,1,0.0,1,1,0,182784.11,1
747,France,Female,45,1,114959.12,1,1,0,189362.39,1
602,France,Male,33,5,164704.38,1,0,1,180716.1,1
666,France,Male,47,2,0.0,1,1,0,35046.97,1
495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1
817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1
658,Germany,Female,31,3,133003.03,1,0,1,146339.27,1
791,France,Female,44,5,0.0,2,1,1,123977.86,1
666,France,Male,43,7,137780.74,2,1,1,119100.05,1
614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1
483,France,Female,44,5,136836.49,1,1,0,192359.9,1
466,France,Male,40,4,91592.06,1,1,0,141210.18,1
734,France,Female,54,3,0.0,1,1,0,130805.54,1
734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1
613,Germany,Male,59,8,91415.76,1,0,0,27965.0,1
678,France,Female,28,4,0.0,2,1,1,144423.17,1
597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1
850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
698,France,Female,40,7,105061.74,3,1,0,107815.31,1
619,France,Female,40,10,0.0,1,1,1,147093.84,1
680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1
760,France,Male,39,6,178585.46,1,1,0,67131.3,1
776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1
795,Spain,Female,56,5,0.0,1,1,0,35418.69,1
664,France,Male,48,10,0.0,1,1,0,140173.17,1
756,France,Male,60,2,0.0,1,1,1,166513.49,1
710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1
482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1
548,France,Female,28,8,116755.5,2,1,1,158585.17,1
648,France,Female,39,6,130694.89,2,1,1,153955.38,1
644,France,Female,40,9,137285.26,4,1,0,77063.63,1
692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1
649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1
555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1
637,France,Female,48,7,130806.99,2,1,1,132005.85,1
675,France,Female,49,0,0.0,1,1,1,80496.71,1
850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1
815,France,Female,56,3,0.0,3,1,1,94248.16,1
586,France,Female,35,7,164769.02,3,1,0,119814.25,1
678,France,Female,60,10,117738.81,1,1,0,147489.76,1
667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1
652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
659,France,Female,49,1,0.0,1,1,0,116249.72,1
548,France,Female,46,1,0.0,1,1,1,104469.06,1
547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1
850,France,Female,42,8,0.0,1,1,0,19632.64,1
515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1
611,France,Male,35,10,0.0,1,1,1,23598.23,1
645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1
584,France,Female,66,5,0.0,1,1,0,49553.38,1
527,France,Male,47,1,0.0,1,1,0,21312.16,1
675,France,Male,54,6,0.0,1,1,0,110273.84,1
580,France,Male,50,0,125647.36,1,1,0,57541.08,1
514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1
638,France,Male,57,6,0.0,1,1,0,33676.48,1
611,France,Male,58,8,0.0,2,0,1,107665.68,1
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1
552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1
688,Spain,Female,33,2,0.0,1,0,0,27557.18,1
511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1
447,France,Male,43,2,0.0,2,1,0,33879.26,1
690,France,Male,54,5,0.0,1,1,0,12847.61,1
728,France,Female,59,4,0.0,1,1,1,163365.85,1
560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1
629,France,Female,31,6,0.0,1,1,1,16447.6,1
583,France,Female,57,3,238387.56,1,0,1,147964.99,1
735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1
528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1
677,Germany,Male,28,0,143988.0,2,1,0,8755.69,1
632,France,Female,44,3,133793.89,1,1,1,34607.14,1
608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1
666,France,Male,53,5,64646.7,1,1,0,128019.48,1
779,France,Male,71,3,0.0,2,1,1,146895.36,1
637,Germany,Male,50,4,126345.55,1,0,1,17323.0,1
529,France,Female,38,2,0.0,1,1,0,146388.85,1
579,Spain,Male,56,4,99340.83,1,0,0,4523.74,1
599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1
665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1
705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1
671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1
581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1
698,Spain,Female,47,6,0.0,1,1,0,50213.81,1
742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1
652,France,Female,37,4,92208.54,1,0,1,197699.8,1
777,France,Female,58,4,0.0,1,1,1,62449.07,1
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1
665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1
735,France,Male,41,7,74135.85,1,1,1,11783.1,1
420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
628,France,Female,31,6,175443.75,1,1,0,113167.17,1
598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
578,Spain,Male,40,6,63609.92,1,0,0,74965.61,1
731,Germany,Female,43,9,79120.27,1,0,0,548.52,1
722,France,Female,47,2,88011.4,1,1,1,90655.94,1
597,Spain,Female,46,4,0.0,2,1,0,58667.16,1
646,Germany,Male,32,8,105397.8,1,1,0,78111.84,1
757,France,Male,57,3,89079.41,1,1,1,53179.21,1
713,France,Male,33,6,94598.48,1,0,0,197519.66,1
657,Spain,Male,36,8,188241.05,2,0,0,183058.51,1
600,Germany,Male,43,8,133379.41,1,1,0,177378.66,1
682,France,Female,42,0,0.0,1,0,1,91981.85,1
746,Spain,Male,30,1,112666.67,1,0,0,11710.4,1
588,Germany,Female,30,0,110148.49,1,1,0,5790.9,1
604,France,Male,33,3,0.0,1,1,0,42171.13,1
453,France,Male,29,6,0.0,1,0,0,198376.02,1
456,France,Female,63,1,165350.61,2,0,0,140758.07,1
735,Germany,Male,46,2,106344.95,1,1,0,114371.33,1
661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
554,France,Female,43,10,0.0,2,1,0,149629.13,1
453,Spain,Female,42,5,0.0,3,1,0,83008.49,1
408,France,Female,84,8,87873.39,1,0,0,188484.52,1
778,Germany,Female,37,0,105617.73,2,1,1,133699.82,1
695,France,Female,42,5,0.0,1,0,1,72172.13,1
554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
675,France,Male,49,8,135133.39,1,0,1,179521.24,1
662,Spain,Female,35,6,0.0,2,0,0,2423.9,1
675,France,Female,61,5,62055.17,3,1,0,166305.16,1
741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
528,France,Female,36,1,156948.41,1,1,1,149912.28,1
590,France,Female,60,6,147751.75,1,1,0,88206.04,1
650,France,Female,64,7,142028.36,1,1,0,32275.09,1
817,France,Male,44,8,0.0,1,0,0,65501.91,1
495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1
847,France,Male,51,5,97565.74,1,0,0,144184.06,1
695,France,Female,50,8,0.0,1,1,0,126381.6,1
674,France,Male,46,2,174701.05,1,1,0,90189.72,1
704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
577,Spain,Male,43,8,79757.21,1,1,0,135650.72,1
677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1
506,France,Female,57,6,0.0,2,0,1,194421.12,1
608,France,Male,50,6,0.0,1,1,0,93568.77,1
750,France,Female,47,7,121376.15,2,1,0,54473.6,1
580,France,Female,56,1,131368.3,1,1,0,106918.67,1
415,France,Male,46,9,134950.19,3,0,0,178587.36,1
798,France,Female,60,6,96956.1,1,1,0,31907.44,1
792,Germany,Female,29,4,107601.79,1,1,0,18922.18,1
489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1
845,Spain,Female,52,0,0.0,1,1,0,31726.76,1
680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1
788,France,Male,55,3,0.0,1,0,1,13288.46,1
770,France,Female,70,9,110738.89,1,1,0,22666.77,1
545,France,Male,47,8,105792.49,1,0,1,67830.2,1
750,France,Female,37,6,0.0,1,1,1,117948.0,1
699,France,Female,43,3,80764.03,1,1,0,199378.58,1
534,France,Female,42,9,144801.97,1,0,1,12483.39,1
724,France,Male,31,5,0.0,1,1,0,134889.95,1
666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1
676,France,Female,40,2,147803.48,1,1,0,95181.06,1
576,France,Female,52,9,170228.59,2,0,0,148477.57,1
742,France,Female,60,4,0.0,1,1,1,13161.66,1
608,France,Female,33,4,0.0,1,1,0,79304.38,1
739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1
707,France,Female,49,10,0.0,1,1,0,82967.97,1
762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1
850,France,Female,62,1,124678.35,1,1,0,70916.0,1
772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
781,France,Female,27,7,186558.55,1,1,1,175071.29,1
554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1
722,France,Male,46,6,0.0,1,1,1,93917.68,1
738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1
688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1
514,France,Male,38,4,112230.38,1,1,0,16717.11,1
653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1
850,France,Male,61,1,0.0,1,1,0,53067.83,1
595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1
431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1
647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1
596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1
727,Germany,Male,58,5,106913.43,1,1,0,25881.0,1
839,France,Female,51,3,0.0,1,1,1,69101.23,1
850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1
682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1
645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1
628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1
629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1
739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
653,France,Female,60,2,120731.39,4,1,1,138160.11,1
783,Spain,Male,38,1,0.0,3,1,1,80178.54,1
780,France,Female,37,3,0.0,2,0,0,182156.81,1
645,Spain,Male,45,4,0.0,1,0,1,174916.85,1
778,France,Female,33,9,151772.63,2,0,0,180249.94,1
642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1
662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1
591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1
620,France,Female,70,3,87926.24,2,1,0,33350.26,1
553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
685,France,Female,50,6,94238.75,2,1,1,50664.07,1
567,France,Male,59,3,0.0,2,1,0,25843.7,1
622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1
483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1
716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1
654,France,Male,32,9,121455.65,1,1,0,190068.53,1
807,France,Female,47,9,167664.83,1,0,0,125440.11,1
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1
663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1
476,France,Male,37,4,0.0,1,1,1,55775.84,1
551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1
535,France,Female,49,3,0.0,1,0,0,61820.41,1
685,France,Female,40,7,0.0,1,1,0,72852.74,1
614,France,Male,46,4,0.0,1,1,0,74379.57,1
626,France,Female,44,2,0.0,1,0,1,173117.22,1
644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1
496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1
639,France,Female,60,5,162039.78,1,1,1,84361.72,1
545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1
589,France,Female,59,2,0.0,2,1,1,126160.24,1
720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1
641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
811,France,Male,46,9,180226.24,1,1,0,13464.64,1
772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1
632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1
551,France,Male,42,2,139561.46,1,1,0,43435.43,1
841,France,Female,52,5,0.0,1,0,0,183239.71,1
469,Spain,Female,31,6,0.0,1,1,0,146213.75,1
602,France,Female,56,3,115895.22,3,1,0,4176.17,1
559,France,Male,45,8,24043.45,1,0,1,169781.45,1
626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1
672,France,Female,50,1,0.0,1,1,0,12106.82,1
808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1
778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1
764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1
850,France,Male,55,6,0.0,1,1,0,944.41,1
601,France,Female,40,3,92055.36,1,0,1,164652.02,1
624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1
678,France,Male,26,5,111128.04,1,1,0,60941.27,1
712,Spain,Male,52,9,0.0,1,1,1,117977.45,1
618,France,Male,48,7,0.0,1,1,0,13921.82,1
651,France,Male,44,2,0.0,3,1,0,102530.35,1
637,France,Female,63,5,0.0,1,1,0,28092.77,1
627,France,Male,44,6,153548.12,1,0,0,35300.08,1
695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1
850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1
741,Spain,Male,43,0,0.0,2,1,1,2920.63,1
550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1
598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1
626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1
625,Spain,Female,57,7,0.0,1,0,0,84106.17,1
515,France,Female,58,2,131852.81,1,1,0,81436.68,1
612,Spain,Male,35,1,0.0,1,1,1,83256.26,1
604,France,Female,47,8,62094.71,3,0,0,9308.1,1
682,France,Male,55,9,0.0,1,1,0,153356.8,1
792,Spain,Male,47,0,0.0,1,1,1,5557.88,1
789,France,Female,53,1,158271.74,1,1,1,5036.39,1
587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1
589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
589,Spain,Female,45,1,0.0,1,0,0,125939.22,1
850,France,Male,40,6,0.0,1,1,0,136985.08,1
726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
767,Spain,Male,47,2,0.0,1,1,0,48161.18,1
526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
768,France,Female,26,5,51116.26,1,1,1,70454.79,1
587,France,Male,40,2,0.0,4,0,1,106174.7,1
667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1
536,France,Female,35,8,0.0,1,1,0,171840.24,1
753,France,Male,46,8,0.0,3,1,0,90747.94,1
502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1
706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1
476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
538,Spain,Male,68,9,0.0,2,1,0,110440.5,1
544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1
573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1
692,France,Female,31,2,0.0,2,1,0,91829.17,1
705,France,Female,35,5,0.0,1,1,0,133991.11,1
727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
576,France,Female,41,4,112609.91,1,0,0,191035.18,1
850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1
507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1
708,Spain,Female,64,5,0.0,3,0,1,112520.07,1
580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1
554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1
549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1
743,Spain,Male,41,7,0.0,1,1,0,163736.09,1
615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1
686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
563,France,Female,35,2,183572.84,1,1,1,66006.75,1
546,Spain,Female,45,2,0.0,1,0,0,197789.83,1
719,France,Female,37,9,101455.7,1,1,0,25803.59,1
438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
670,France,Female,40,3,47364.45,1,1,1,148579.43,1
670,France,Female,45,9,104930.38,1,1,0,155921.81,1
